model,weight,auc,prob_threshold,TP,FP,FN,TN,n_positive,n_negative,recall,fn_rate,specificity,fp_rate,precision,tn_fp_ratio,large_threshold,n_train_large,n_test_large
LogReg,balanced,0.576684580405126,0.35000000000000003,27,34,14,25,41,59,0.6585365853658537,0.34146341463414637,0.423728813559322,0.576271186440678,0.4426229508196721,0.7352941176470589,0.05,97,41
LogReg,balanced,0.576684580405126,0.4,21,23,20,36,41,59,0.5121951219512195,0.4878048780487805,0.6101694915254238,0.3898305084745763,0.4772727272727273,1.565217391304348,0.05,97,41
LogReg,balanced,0.576684580405126,0.45,18,17,23,42,41,59,0.43902439024390244,0.5609756097560976,0.711864406779661,0.288135593220339,0.5142857142857142,2.4705882352941178,0.05,97,41
LogReg,balanced,0.576684580405126,0.5,16,13,25,46,41,59,0.3902439024390244,0.6097560975609756,0.7796610169491526,0.22033898305084745,0.5517241379310345,3.5384615384615383,0.05,97,41
LogReg,balanced,0.576684580405126,0.55,11,10,30,49,41,59,0.2682926829268293,0.7317073170731707,0.8305084745762712,0.1694915254237288,0.5238095238095238,4.9,0.05,97,41
LogReg,balanced,0.576684580405126,0.6000000000000001,9,8,32,51,41,59,0.21951219512195122,0.7804878048780488,0.864406779661017,0.13559322033898305,0.5294117647058824,6.375,0.05,97,41
LogReg,balanced,0.576684580405126,0.6500000000000001,6,7,35,52,41,59,0.14634146341463414,0.8536585365853658,0.8813559322033898,0.11864406779661017,0.46153846153846156,7.428571428571429,0.05,97,41
LogReg,balanced,0.576684580405126,0.7000000000000001,6,4,35,55,41,59,0.14634146341463414,0.8536585365853658,0.9322033898305084,0.06779661016949153,0.6,13.75,0.05,97,41
LogReg,balanced,0.576684580405126,0.7500000000000001,5,3,36,56,41,59,0.12195121951219512,0.8780487804878049,0.9491525423728814,0.05084745762711865,0.625,18.666666666666668,0.05,97,41
LogReg,balanced,0.576684580405126,0.8,2,2,39,57,41,59,0.04878048780487805,0.9512195121951219,0.9661016949152542,0.03389830508474576,0.5,28.5,0.05,97,41
LogReg,balanced,0.576684580405126,0.8500000000000001,1,2,40,57,41,59,0.024390243902439025,0.975609756097561,0.9661016949152542,0.03389830508474576,0.3333333333333333,28.5,0.05,97,41
LogReg,balanced,0.576684580405126,0.9000000000000001,1,1,40,58,41,59,0.024390243902439025,0.975609756097561,0.9830508474576272,0.01694915254237288,0.5,58.0,0.05,97,41
RF,1,0.728,0.05,25,74,0,1,25,75,1.0,0.0,0.013333333333333334,0.9866666666666667,0.25252525252525254,0.013513513513513514,0.08,67,25
RF,1,0.728,0.1,23,63,2,12,25,75,0.92,0.08,0.16,0.84,0.26744186046511625,0.19047619047619047,0.08,67,25
RF,1,0.728,0.15000000000000002,22,49,3,26,25,75,0.88,0.12,0.3466666666666667,0.6533333333333333,0.30985915492957744,0.5306122448979592,0.08,67,25
RF,1,0.728,0.2,20,35,5,40,25,75,0.8,0.2,0.5333333333333333,0.4666666666666667,0.36363636363636365,1.1428571428571428,0.08,67,25
RF,1,0.728,0.25,19,28,6,47,25,75,0.76,0.24,0.6266666666666667,0.37333333333333335,0.40425531914893614,1.6785714285714286,0.08,67,25
RF,1,0.728,0.3,16,16,9,59,25,75,0.64,0.36,0.7866666666666666,0.21333333333333335,0.5,3.6875,0.08,67,25
RF,1,0.728,0.35000000000000003,10,11,15,64,25,75,0.4,0.6,0.8533333333333334,0.14666666666666667,0.47619047619047616,5.818181818181818,0.08,67,25
RF,1,0.728,0.4,6,7,19,68,25,75,0.24,0.76,0.9066666666666666,0.09333333333333334,0.46153846153846156,9.714285714285714,0.08,67,25
RF,1,0.728,0.45,2,3,23,72,25,75,0.08,0.92,0.96,0.04,0.4,24.0,0.08,67,25
RF,1,0.728,0.5,0,1,25,74,25,75,0.0,1.0,0.9866666666666667,0.013333333333333334,0.0,74.0,0.08,67,25
RF,1,0.728,0.55,0,1,25,74,25,75,0.0,1.0,0.9866666666666667,0.013333333333333334,0.0,74.0,0.08,67,25
RF,1,0.728,0.6000000000000001,0,1,25,74,25,75,0.0,1.0,0.9866666666666667,0.013333333333333334,0.0,74.0,0.08,67,25
RF,1,0.728,0.6500000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,1,0.728,0.7000000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,1,0.728,0.7500000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,1,0.728,0.8,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,1,0.728,0.8500000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,1,0.728,0.9000000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,2,0.6784,0.05,25,75,0,0,25,75,1.0,0.0,0.0,1.0,0.25,0.0,0.08,67,25
RF,2,0.6784,0.1,24,68,1,7,25,75,0.96,0.04,0.09333333333333334,0.9066666666666666,0.2608695652173913,0.10294117647058823,0.08,67,25
RF,2,0.6784,0.15000000000000002,23,61,2,14,25,75,0.92,0.08,0.18666666666666668,0.8133333333333334,0.27380952380952384,0.22950819672131148,0.08,67,25
RF,2,0.6784,0.2,22,48,3,27,25,75,0.88,0.12,0.36,0.64,0.3142857142857143,0.5625,0.08,67,25
RF,2,0.6784,0.25,20,40,5,35,25,75,0.8,0.2,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.875,0.08,67,25
RF,2,0.6784,0.3,17,29,8,46,25,75,0.68,0.32,0.6133333333333333,0.38666666666666666,0.3695652173913043,1.5862068965517242,0.08,67,25
RF,2,0.6784,0.35000000000000003,13,26,12,49,25,75,0.52,0.48,0.6533333333333333,0.3466666666666667,0.3333333333333333,1.8846153846153846,0.08,67,25
RF,2,0.6784,0.4,8,13,17,62,25,75,0.32,0.68,0.8266666666666667,0.17333333333333334,0.38095238095238093,4.769230769230769,0.08,67,25
RF,2,0.6784,0.45,6,8,19,67,25,75,0.24,0.76,0.8933333333333333,0.10666666666666667,0.42857142857142855,8.375,0.08,67,25
RF,2,0.6784,0.5,3,3,22,72,25,75,0.12,0.88,0.96,0.04,0.5,24.0,0.08,67,25
RF,2,0.6784,0.55,1,1,24,74,25,75,0.04,0.96,0.9866666666666667,0.013333333333333334,0.5,74.0,0.08,67,25
RF,2,0.6784,0.6000000000000001,0,1,25,74,25,75,0.0,1.0,0.9866666666666667,0.013333333333333334,0.0,74.0,0.08,67,25
RF,2,0.6784,0.6500000000000001,0,1,25,74,25,75,0.0,1.0,0.9866666666666667,0.013333333333333334,0.0,74.0,0.08,67,25
RF,2,0.6784,0.7000000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,2,0.6784,0.7500000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,2,0.6784,0.8,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,2,0.6784,0.8500000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,2,0.6784,0.9000000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,3,0.6501333333333333,0.05,25,75,0,0,25,75,1.0,0.0,0.0,1.0,0.25,0.0,0.08,67,25
RF,3,0.6501333333333333,0.1,25,72,0,3,25,75,1.0,0.0,0.04,0.96,0.25773195876288657,0.041666666666666664,0.08,67,25
RF,3,0.6501333333333333,0.15000000000000002,23,65,2,10,25,75,0.92,0.08,0.13333333333333333,0.8666666666666667,0.26136363636363635,0.15384615384615385,0.08,67,25
RF,3,0.6501333333333333,0.2,23,55,2,20,25,75,0.92,0.08,0.26666666666666666,0.7333333333333333,0.2948717948717949,0.36363636363636365,0.08,67,25
RF,3,0.6501333333333333,0.25,22,46,3,29,25,75,0.88,0.12,0.38666666666666666,0.6133333333333333,0.3235294117647059,0.6304347826086957,0.08,67,25
RF,3,0.6501333333333333,0.3,18,40,7,35,25,75,0.72,0.28,0.4666666666666667,0.5333333333333333,0.3103448275862069,0.875,0.08,67,25
RF,3,0.6501333333333333,0.35000000000000003,14,29,11,46,25,75,0.56,0.44,0.6133333333333333,0.38666666666666666,0.32558139534883723,1.5862068965517242,0.08,67,25
RF,3,0.6501333333333333,0.4,10,21,15,54,25,75,0.4,0.6,0.72,0.28,0.3225806451612903,2.5714285714285716,0.08,67,25
RF,3,0.6501333333333333,0.45,7,11,18,64,25,75,0.28,0.72,0.8533333333333334,0.14666666666666667,0.3888888888888889,5.818181818181818,0.08,67,25
RF,3,0.6501333333333333,0.5,4,3,21,72,25,75,0.16,0.84,0.96,0.04,0.5714285714285714,24.0,0.08,67,25
RF,3,0.6501333333333333,0.55,2,3,23,72,25,75,0.08,0.92,0.96,0.04,0.4,24.0,0.08,67,25
RF,3,0.6501333333333333,0.6000000000000001,2,2,23,73,25,75,0.08,0.92,0.9733333333333334,0.02666666666666667,0.5,36.5,0.08,67,25
RF,3,0.6501333333333333,0.6500000000000001,0,1,25,74,25,75,0.0,1.0,0.9866666666666667,0.013333333333333334,0.0,74.0,0.08,67,25
RF,3,0.6501333333333333,0.7000000000000001,0,1,25,74,25,75,0.0,1.0,0.9866666666666667,0.013333333333333334,0.0,74.0,0.08,67,25
RF,3,0.6501333333333333,0.7500000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,3,0.6501333333333333,0.8,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,3,0.6501333333333333,0.8500000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,3,0.6501333333333333,0.9000000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,5,0.6410666666666667,0.05,25,75,0,0,25,75,1.0,0.0,0.0,1.0,0.25,0.0,0.08,67,25
RF,5,0.6410666666666667,0.1,25,73,0,2,25,75,1.0,0.0,0.02666666666666667,0.9733333333333334,0.25510204081632654,0.0273972602739726,0.08,67,25
RF,5,0.6410666666666667,0.15000000000000002,23,65,2,10,25,75,0.92,0.08,0.13333333333333333,0.8666666666666667,0.26136363636363635,0.15384615384615385,0.08,67,25
RF,5,0.6410666666666667,0.2,23,55,2,20,25,75,0.92,0.08,0.26666666666666666,0.7333333333333333,0.2948717948717949,0.36363636363636365,0.08,67,25
RF,5,0.6410666666666667,0.25,23,51,2,24,25,75,0.92,0.08,0.32,0.68,0.3108108108108108,0.47058823529411764,0.08,67,25
RF,5,0.6410666666666667,0.3,22,48,3,27,25,75,0.88,0.12,0.36,0.64,0.3142857142857143,0.5625,0.08,67,25
RF,5,0.6410666666666667,0.35000000000000003,18,37,7,38,25,75,0.72,0.28,0.5066666666666667,0.49333333333333335,0.32727272727272727,1.027027027027027,0.08,67,25
RF,5,0.6410666666666667,0.4,15,26,10,49,25,75,0.6,0.4,0.6533333333333333,0.3466666666666667,0.36585365853658536,1.8846153846153846,0.08,67,25
RF,5,0.6410666666666667,0.45,9,21,16,54,25,75,0.36,0.64,0.72,0.28,0.3,2.5714285714285716,0.08,67,25
RF,5,0.6410666666666667,0.5,8,11,17,64,25,75,0.32,0.68,0.8533333333333334,0.14666666666666667,0.42105263157894735,5.818181818181818,0.08,67,25
RF,5,0.6410666666666667,0.55,3,7,22,68,25,75,0.12,0.88,0.9066666666666666,0.09333333333333334,0.3,9.714285714285714,0.08,67,25
RF,5,0.6410666666666667,0.6000000000000001,1,2,24,73,25,75,0.04,0.96,0.9733333333333334,0.02666666666666667,0.3333333333333333,36.5,0.08,67,25
RF,5,0.6410666666666667,0.6500000000000001,0,1,25,74,25,75,0.0,1.0,0.9866666666666667,0.013333333333333334,0.0,74.0,0.08,67,25
RF,5,0.6410666666666667,0.7000000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,5,0.6410666666666667,0.7500000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,5,0.6410666666666667,0.8,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,5,0.6410666666666667,0.8500000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,5,0.6410666666666667,0.9000000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,8,0.6176,0.05,25,75,0,0,25,75,1.0,0.0,0.0,1.0,0.25,0.0,0.08,67,25
RF,8,0.6176,0.1,24,72,1,3,25,75,0.96,0.04,0.04,0.96,0.25,0.041666666666666664,0.08,67,25
RF,8,0.6176,0.15000000000000002,23,68,2,7,25,75,0.92,0.08,0.09333333333333334,0.9066666666666666,0.25274725274725274,0.10294117647058823,0.08,67,25
RF,8,0.6176,0.2,23,60,2,15,25,75,0.92,0.08,0.2,0.8,0.27710843373493976,0.25,0.08,67,25
RF,8,0.6176,0.25,23,54,2,21,25,75,0.92,0.08,0.28,0.72,0.2987012987012987,0.3888888888888889,0.08,67,25
RF,8,0.6176,0.3,22,50,3,25,25,75,0.88,0.12,0.3333333333333333,0.6666666666666666,0.3055555555555556,0.5,0.08,67,25
RF,8,0.6176,0.35000000000000003,19,44,6,31,25,75,0.76,0.24,0.41333333333333333,0.5866666666666667,0.30158730158730157,0.7045454545454546,0.08,67,25
RF,8,0.6176,0.4,15,30,10,45,25,75,0.6,0.4,0.6,0.4,0.3333333333333333,1.5,0.08,67,25
RF,8,0.6176,0.45,12,24,13,51,25,75,0.48,0.52,0.68,0.32,0.3333333333333333,2.125,0.08,67,25
RF,8,0.6176,0.5,9,20,16,55,25,75,0.36,0.64,0.7333333333333333,0.26666666666666666,0.3103448275862069,2.75,0.08,67,25
RF,8,0.6176,0.55,6,13,19,62,25,75,0.24,0.76,0.8266666666666667,0.17333333333333334,0.3157894736842105,4.769230769230769,0.08,67,25
RF,8,0.6176,0.6000000000000001,3,7,22,68,25,75,0.12,0.88,0.9066666666666666,0.09333333333333334,0.3,9.714285714285714,0.08,67,25
RF,8,0.6176,0.6500000000000001,0,2,25,73,25,75,0.0,1.0,0.9733333333333334,0.02666666666666667,0.0,36.5,0.08,67,25
RF,8,0.6176,0.7000000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,8,0.6176,0.7500000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,8,0.6176,0.8,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,8,0.6176,0.8500000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,8,0.6176,0.9000000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,10,0.5866666666666667,0.05,25,75,0,0,25,75,1.0,0.0,0.0,1.0,0.25,0.0,0.08,67,25
RF,10,0.5866666666666667,0.1,24,71,1,4,25,75,0.96,0.04,0.05333333333333334,0.9466666666666667,0.25263157894736843,0.056338028169014086,0.08,67,25
RF,10,0.5866666666666667,0.15000000000000002,24,67,1,8,25,75,0.96,0.04,0.10666666666666667,0.8933333333333333,0.26373626373626374,0.11940298507462686,0.08,67,25
RF,10,0.5866666666666667,0.2,23,59,2,16,25,75,0.92,0.08,0.21333333333333335,0.7866666666666666,0.2804878048780488,0.2711864406779661,0.08,67,25
RF,10,0.5866666666666667,0.25,23,54,2,21,25,75,0.92,0.08,0.28,0.72,0.2987012987012987,0.3888888888888889,0.08,67,25
RF,10,0.5866666666666667,0.3,21,50,4,25,25,75,0.84,0.16,0.3333333333333333,0.6666666666666666,0.29577464788732394,0.5,0.08,67,25
RF,10,0.5866666666666667,0.35000000000000003,18,44,7,31,25,75,0.72,0.28,0.41333333333333333,0.5866666666666667,0.2903225806451613,0.7045454545454546,0.08,67,25
RF,10,0.5866666666666667,0.4,14,33,11,42,25,75,0.56,0.44,0.56,0.44,0.2978723404255319,1.2727272727272727,0.08,67,25
RF,10,0.5866666666666667,0.45,11,26,14,49,25,75,0.44,0.56,0.6533333333333333,0.3466666666666667,0.2972972972972973,1.8846153846153846,0.08,67,25
RF,10,0.5866666666666667,0.5,8,20,17,55,25,75,0.32,0.68,0.7333333333333333,0.26666666666666666,0.2857142857142857,2.75,0.08,67,25
RF,10,0.5866666666666667,0.55,8,16,17,59,25,75,0.32,0.68,0.7866666666666666,0.21333333333333335,0.3333333333333333,3.6875,0.08,67,25
RF,10,0.5866666666666667,0.6000000000000001,4,11,21,64,25,75,0.16,0.84,0.8533333333333334,0.14666666666666667,0.26666666666666666,5.818181818181818,0.08,67,25
RF,10,0.5866666666666667,0.6500000000000001,2,4,23,71,25,75,0.08,0.92,0.9466666666666667,0.05333333333333334,0.3333333333333333,17.75,0.08,67,25
RF,10,0.5866666666666667,0.7000000000000001,0,1,25,74,25,75,0.0,1.0,0.9866666666666667,0.013333333333333334,0.0,74.0,0.08,67,25
RF,10,0.5866666666666667,0.7500000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,10,0.5866666666666667,0.8,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,10,0.5866666666666667,0.8500000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,10,0.5866666666666667,0.9000000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,15,0.5610666666666666,0.05,25,75,0,0,25,75,1.0,0.0,0.0,1.0,0.25,0.0,0.08,67,25
RF,15,0.5610666666666666,0.1,24,70,1,5,25,75,0.96,0.04,0.06666666666666667,0.9333333333333333,0.2553191489361702,0.07142857142857142,0.08,67,25
RF,15,0.5610666666666666,0.15000000000000002,24,64,1,11,25,75,0.96,0.04,0.14666666666666667,0.8533333333333334,0.2727272727272727,0.171875,0.08,67,25
RF,15,0.5610666666666666,0.2,23,60,2,15,25,75,0.92,0.08,0.2,0.8,0.27710843373493976,0.25,0.08,67,25
RF,15,0.5610666666666666,0.25,23,55,2,20,25,75,0.92,0.08,0.26666666666666666,0.7333333333333333,0.2948717948717949,0.36363636363636365,0.08,67,25
RF,15,0.5610666666666666,0.3,23,51,2,24,25,75,0.92,0.08,0.32,0.68,0.3108108108108108,0.47058823529411764,0.08,67,25
RF,15,0.5610666666666666,0.35000000000000003,20,47,5,28,25,75,0.8,0.2,0.37333333333333335,0.6266666666666667,0.29850746268656714,0.5957446808510638,0.08,67,25
RF,15,0.5610666666666666,0.4,15,43,10,32,25,75,0.6,0.4,0.4266666666666667,0.5733333333333334,0.25862068965517243,0.7441860465116279,0.08,67,25
RF,15,0.5610666666666666,0.45,12,36,13,39,25,75,0.48,0.52,0.52,0.48,0.25,1.0833333333333333,0.08,67,25
RF,15,0.5610666666666666,0.5,10,27,15,48,25,75,0.4,0.6,0.64,0.36,0.2702702702702703,1.7777777777777777,0.08,67,25
RF,15,0.5610666666666666,0.55,9,22,16,53,25,75,0.36,0.64,0.7066666666666667,0.29333333333333333,0.2903225806451613,2.409090909090909,0.08,67,25
RF,15,0.5610666666666666,0.6000000000000001,9,18,16,57,25,75,0.36,0.64,0.76,0.24,0.3333333333333333,3.1666666666666665,0.08,67,25
RF,15,0.5610666666666666,0.6500000000000001,3,9,22,66,25,75,0.12,0.88,0.88,0.12,0.25,7.333333333333333,0.08,67,25
RF,15,0.5610666666666666,0.7000000000000001,1,4,24,71,25,75,0.04,0.96,0.9466666666666667,0.05333333333333334,0.2,17.75,0.08,67,25
RF,15,0.5610666666666666,0.7500000000000001,1,1,24,74,25,75,0.04,0.96,0.9866666666666667,0.013333333333333334,0.5,74.0,0.08,67,25
RF,15,0.5610666666666666,0.8,0,1,25,74,25,75,0.0,1.0,0.9866666666666667,0.013333333333333334,0.0,74.0,0.08,67,25
RF,15,0.5610666666666666,0.8500000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,15,0.5610666666666666,0.9000000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,20,0.5786666666666667,0.05,24,75,1,0,25,75,0.96,0.04,0.0,1.0,0.24242424242424243,0.0,0.08,67,25
RF,20,0.5786666666666667,0.1,24,69,1,6,25,75,0.96,0.04,0.08,0.92,0.25806451612903225,0.08695652173913043,0.08,67,25
RF,20,0.5786666666666667,0.15000000000000002,24,66,1,9,25,75,0.96,0.04,0.12,0.88,0.26666666666666666,0.13636363636363635,0.08,67,25
RF,20,0.5786666666666667,0.2,23,60,2,15,25,75,0.92,0.08,0.2,0.8,0.27710843373493976,0.25,0.08,67,25
RF,20,0.5786666666666667,0.25,23,58,2,17,25,75,0.92,0.08,0.22666666666666666,0.7733333333333333,0.2839506172839506,0.29310344827586204,0.08,67,25
RF,20,0.5786666666666667,0.3,23,55,2,20,25,75,0.92,0.08,0.26666666666666666,0.7333333333333333,0.2948717948717949,0.36363636363636365,0.08,67,25
RF,20,0.5786666666666667,0.35000000000000003,21,49,4,26,25,75,0.84,0.16,0.3466666666666667,0.6533333333333333,0.3,0.5306122448979592,0.08,67,25
RF,20,0.5786666666666667,0.4,18,43,7,32,25,75,0.72,0.28,0.4266666666666667,0.5733333333333334,0.29508196721311475,0.7441860465116279,0.08,67,25
RF,20,0.5786666666666667,0.45,13,35,12,40,25,75,0.52,0.48,0.5333333333333333,0.4666666666666667,0.2708333333333333,1.1428571428571428,0.08,67,25
RF,20,0.5786666666666667,0.5,10,31,15,44,25,75,0.4,0.6,0.5866666666666667,0.41333333333333333,0.24390243902439024,1.4193548387096775,0.08,67,25
RF,20,0.5786666666666667,0.55,9,26,16,49,25,75,0.36,0.64,0.6533333333333333,0.3466666666666667,0.2571428571428571,1.8846153846153846,0.08,67,25
RF,20,0.5786666666666667,0.6000000000000001,9,22,16,53,25,75,0.36,0.64,0.7066666666666667,0.29333333333333333,0.2903225806451613,2.409090909090909,0.08,67,25
RF,20,0.5786666666666667,0.6500000000000001,9,16,16,59,25,75,0.36,0.64,0.7866666666666666,0.21333333333333335,0.36,3.6875,0.08,67,25
RF,20,0.5786666666666667,0.7000000000000001,4,8,21,67,25,75,0.16,0.84,0.8933333333333333,0.10666666666666667,0.3333333333333333,8.375,0.08,67,25
RF,20,0.5786666666666667,0.7500000000000001,1,5,24,70,25,75,0.04,0.96,0.9333333333333333,0.06666666666666667,0.16666666666666666,14.0,0.08,67,25
RF,20,0.5786666666666667,0.8,0,1,25,74,25,75,0.0,1.0,0.9866666666666667,0.013333333333333334,0.0,74.0,0.08,67,25
RF,20,0.5786666666666667,0.8500000000000001,0,1,25,74,25,75,0.0,1.0,0.9866666666666667,0.013333333333333334,0.0,74.0,0.08,67,25
RF,20,0.5786666666666667,0.9000000000000001,0,0,25,75,25,75,0.0,1.0,1.0,0.0,0.0,inf,0.08,67,25
RF,30,0.5418666666666667,0.05,24,73,1,2,25,75,0.96,0.04,0.02666666666666667,0.9733333333333334,0.24742268041237114,0.0273972602739726,0.08,67,25
RF,30,0.5418666666666667,0.1,24,68,1,7,25,75,0.96,0.04,0.09333333333333334,0.9066666666666666,0.2608695652173913,0.10294117647058823,0.08,67,25
RF,30,0.5418666666666667,0.15000000000000002,24,65,1,10,25,75,0.96,0.04,0.13333333333333333,0.8666666666666667,0.2696629213483146,0.15384615384615385,0.08,67,25
RF,30,0.5418666666666667,0.2,23,61,2,14,25,75,0.92,0.08,0.18666666666666668,0.8133333333333334,0.27380952380952384,0.22950819672131148,0.08,67,25
RF,30,0.5418666666666667,0.25,23,59,2,16,25,75,0.92,0.08,0.21333333333333335,0.7866666666666666,0.2804878048780488,0.2711864406779661,0.08,67,25
RF,30,0.5418666666666667,0.3,21,56,4,19,25,75,0.84,0.16,0.25333333333333335,0.7466666666666667,0.2727272727272727,0.3392857142857143,0.08,67,25
RF,30,0.5418666666666667,0.35000000000000003,19,52,6,23,25,75,0.76,0.24,0.30666666666666664,0.6933333333333334,0.2676056338028169,0.4423076923076923,0.08,67,25
RF,30,0.5418666666666667,0.4,16,45,9,30,25,75,0.64,0.36,0.4,0.6,0.26229508196721313,0.6666666666666666,0.08,67,25
RF,30,0.5418666666666667,0.45,14,40,11,35,25,75,0.56,0.44,0.4666666666666667,0.5333333333333333,0.25925925925925924,0.875,0.08,67,25
RF,30,0.5418666666666667,0.5,11,35,14,40,25,75,0.44,0.56,0.5333333333333333,0.4666666666666667,0.2391304347826087,1.1428571428571428,0.08,67,25
RF,30,0.5418666666666667,0.55,9,32,16,43,25,75,0.36,0.64,0.5733333333333334,0.4266666666666667,0.21951219512195122,1.34375,0.08,67,25
RF,30,0.5418666666666667,0.6000000000000001,9,28,16,47,25,75,0.36,0.64,0.6266666666666667,0.37333333333333335,0.24324324324324326,1.6785714285714286,0.08,67,25
RF,30,0.5418666666666667,0.6500000000000001,9,21,16,54,25,75,0.36,0.64,0.72,0.28,0.3,2.5714285714285716,0.08,67,25
RF,30,0.5418666666666667,0.7000000000000001,8,18,17,57,25,75,0.32,0.68,0.76,0.24,0.3076923076923077,3.1666666666666665,0.08,67,25
RF,30,0.5418666666666667,0.7500000000000001,3,10,22,65,25,75,0.12,0.88,0.8666666666666667,0.13333333333333333,0.23076923076923078,6.5,0.08,67,25
RF,30,0.5418666666666667,0.8,2,3,23,72,25,75,0.08,0.92,0.96,0.04,0.4,24.0,0.08,67,25
RF,30,0.5418666666666667,0.8500000000000001,0,1,25,74,25,75,0.0,1.0,0.9866666666666667,0.013333333333333334,0.0,74.0,0.08,67,25
RF,30,0.5418666666666667,0.9000000000000001,0,1,25,74,25,75,0.0,1.0,0.9866666666666667,0.013333333333333334,0.0,74.0,0.08,67,25
RF,50,0.5210666666666666,0.05,24,71,1,4,25,75,0.96,0.04,0.05333333333333334,0.9466666666666667,0.25263157894736843,0.056338028169014086,0.08,67,25
RF,50,0.5210666666666666,0.1,24,68,1,7,25,75,0.96,0.04,0.09333333333333334,0.9066666666666666,0.2608695652173913,0.10294117647058823,0.08,67,25
RF,50,0.5210666666666666,0.15000000000000002,24,65,1,10,25,75,0.96,0.04,0.13333333333333333,0.8666666666666667,0.2696629213483146,0.15384615384615385,0.08,67,25
RF,50,0.5210666666666666,0.2,23,62,2,13,25,75,0.92,0.08,0.17333333333333334,0.8266666666666667,0.27058823529411763,0.20967741935483872,0.08,67,25
RF,50,0.5210666666666666,0.25,22,59,3,16,25,75,0.88,0.12,0.21333333333333335,0.7866666666666666,0.2716049382716049,0.2711864406779661,0.08,67,25
RF,50,0.5210666666666666,0.3,21,56,4,19,25,75,0.84,0.16,0.25333333333333335,0.7466666666666667,0.2727272727272727,0.3392857142857143,0.08,67,25
RF,50,0.5210666666666666,0.35000000000000003,17,53,8,22,25,75,0.68,0.32,0.29333333333333333,0.7066666666666667,0.24285714285714285,0.41509433962264153,0.08,67,25
RF,50,0.5210666666666666,0.4,14,49,11,26,25,75,0.56,0.44,0.3466666666666667,0.6533333333333333,0.2222222222222222,0.5306122448979592,0.08,67,25
RF,50,0.5210666666666666,0.45,14,47,11,28,25,75,0.56,0.44,0.37333333333333335,0.6266666666666667,0.22950819672131148,0.5957446808510638,0.08,67,25
RF,50,0.5210666666666666,0.5,14,40,11,35,25,75,0.56,0.44,0.4666666666666667,0.5333333333333333,0.25925925925925924,0.875,0.08,67,25
RF,50,0.5210666666666666,0.55,12,38,13,37,25,75,0.48,0.52,0.49333333333333335,0.5066666666666667,0.24,0.9736842105263158,0.08,67,25
