model,weight,auc,prob_threshold,TP,FP,FN,TN,n_positive,n_negative,recall,fn_rate,specificity,fp_rate,precision,tn_fp_ratio,large_threshold,n_train_large,n_test_large
GB_fast,5,0.6061443932411674,0.7000000000000001,3,10,32,83,35,93,0.08571428571428572,0.9142857142857143,0.8924731182795699,0.10752688172043011,0.23076923076923078,8.3,1.0,65,35
GB_fast,5,0.6061443932411674,0.7500000000000001,2,8,33,85,35,93,0.05714285714285714,0.9428571428571428,0.9139784946236559,0.08602150537634409,0.2,10.625,1.0,65,35
GB_fast,5,0.6061443932411674,0.8,2,6,33,87,35,93,0.05714285714285714,0.9428571428571428,0.9354838709677419,0.06451612903225806,0.25,14.5,1.0,65,35
GB_fast,5,0.6061443932411674,0.8500000000000001,2,4,33,89,35,93,0.05714285714285714,0.9428571428571428,0.956989247311828,0.043010752688172046,0.3333333333333333,22.25,1.0,65,35
GB_fast,5,0.6061443932411674,0.9000000000000001,1,1,34,92,35,93,0.02857142857142857,0.9714285714285714,0.989247311827957,0.010752688172043012,0.5,92.0,1.0,65,35
GB_fast,8,0.6104454685099846,0.05,29,56,6,37,35,93,0.8285714285714286,0.17142857142857143,0.3978494623655914,0.6021505376344086,0.3411764705882353,0.6607142857142857,1.0,65,35
GB_fast,8,0.6104454685099846,0.1,24,51,11,42,35,93,0.6857142857142857,0.3142857142857143,0.45161290322580644,0.5483870967741935,0.32,0.8235294117647058,1.0,65,35
GB_fast,8,0.6104454685099846,0.15000000000000002,22,42,13,51,35,93,0.6285714285714286,0.37142857142857144,0.5483870967741935,0.45161290322580644,0.34375,1.2142857142857142,1.0,65,35
GB_fast,8,0.6104454685099846,0.2,18,34,17,59,35,93,0.5142857142857142,0.4857142857142857,0.6344086021505376,0.3655913978494624,0.34615384615384615,1.7352941176470589,1.0,65,35
GB_fast,8,0.6104454685099846,0.25,14,27,21,66,35,93,0.4,0.6,0.7096774193548387,0.2903225806451613,0.34146341463414637,2.4444444444444446,1.0,65,35
GB_fast,8,0.6104454685099846,0.3,12,23,23,70,35,93,0.34285714285714286,0.6571428571428571,0.7526881720430108,0.24731182795698925,0.34285714285714286,3.0434782608695654,1.0,65,35
GB_fast,8,0.6104454685099846,0.35000000000000003,8,22,27,71,35,93,0.22857142857142856,0.7714285714285715,0.7634408602150538,0.23655913978494625,0.26666666666666666,3.227272727272727,1.0,65,35
GB_fast,8,0.6104454685099846,0.4,7,19,28,74,35,93,0.2,0.8,0.7956989247311828,0.20430107526881722,0.2692307692307692,3.8947368421052633,1.0,65,35
GB_fast,8,0.6104454685099846,0.45,7,16,28,77,35,93,0.2,0.8,0.8279569892473119,0.17204301075268819,0.30434782608695654,4.8125,1.0,65,35
GB_fast,8,0.6104454685099846,0.5,7,13,28,80,35,93,0.2,0.8,0.8602150537634409,0.13978494623655913,0.35,6.153846153846154,1.0,65,35
GB_fast,8,0.6104454685099846,0.55,7,13,28,80,35,93,0.2,0.8,0.8602150537634409,0.13978494623655913,0.35,6.153846153846154,1.0,65,35
GB_fast,8,0.6104454685099846,0.6000000000000001,6,12,29,81,35,93,0.17142857142857143,0.8285714285714286,0.8709677419354839,0.12903225806451613,0.3333333333333333,6.75,1.0,65,35
GB_fast,8,0.6104454685099846,0.6500000000000001,5,10,30,83,35,93,0.14285714285714285,0.8571428571428571,0.8924731182795699,0.10752688172043011,0.3333333333333333,8.3,1.0,65,35
GB_fast,8,0.6104454685099846,0.7000000000000001,4,7,31,86,35,93,0.11428571428571428,0.8857142857142857,0.9247311827956989,0.07526881720430108,0.36363636363636365,12.285714285714286,1.0,65,35
GB_fast,8,0.6104454685099846,0.7500000000000001,4,6,31,87,35,93,0.11428571428571428,0.8857142857142857,0.9354838709677419,0.06451612903225806,0.4,14.5,1.0,65,35
GB_fast,8,0.6104454685099846,0.8,3,6,32,87,35,93,0.08571428571428572,0.9142857142857143,0.9354838709677419,0.06451612903225806,0.3333333333333333,14.5,1.0,65,35
GB_fast,8,0.6104454685099846,0.8500000000000001,0,3,35,90,35,93,0.0,1.0,0.967741935483871,0.03225806451612903,0.0,30.0,1.0,65,35
GB_fast,8,0.6104454685099846,0.9000000000000001,0,3,35,90,35,93,0.0,1.0,0.967741935483871,0.03225806451612903,0.0,30.0,1.0,65,35
GB_fast,10,0.5883256528417818,0.05,23,47,12,46,35,93,0.6571428571428571,0.34285714285714286,0.4946236559139785,0.5053763440860215,0.32857142857142857,0.9787234042553191,1.0,65,35
GB_fast,10,0.5883256528417818,0.1,21,41,14,52,35,93,0.6,0.4,0.5591397849462365,0.44086021505376344,0.3387096774193548,1.2682926829268293,1.0,65,35
GB_fast,10,0.5883256528417818,0.15000000000000002,18,36,17,57,35,93,0.5142857142857142,0.4857142857142857,0.6129032258064516,0.3870967741935484,0.3333333333333333,1.5833333333333333,1.0,65,35
GB_fast,10,0.5883256528417818,0.2,17,33,18,60,35,93,0.4857142857142857,0.5142857142857142,0.6451612903225806,0.3548387096774194,0.34,1.8181818181818181,1.0,65,35
GB_fast,10,0.5883256528417818,0.25,14,26,21,67,35,93,0.4,0.6,0.7204301075268817,0.27956989247311825,0.35,2.576923076923077,1.0,65,35
GB_fast,10,0.5883256528417818,0.3,10,21,25,72,35,93,0.2857142857142857,0.7142857142857143,0.7741935483870968,0.22580645161290322,0.3225806451612903,3.4285714285714284,1.0,65,35
GB_fast,10,0.5883256528417818,0.35000000000000003,5,19,30,74,35,93,0.14285714285714285,0.8571428571428571,0.7956989247311828,0.20430107526881722,0.20833333333333334,3.8947368421052633,1.0,65,35
GB_fast,10,0.5883256528417818,0.4,4,16,31,77,35,93,0.11428571428571428,0.8857142857142857,0.8279569892473119,0.17204301075268819,0.2,4.8125,1.0,65,35
GB_fast,10,0.5883256528417818,0.45,4,14,31,79,35,93,0.11428571428571428,0.8857142857142857,0.8494623655913979,0.15053763440860216,0.2222222222222222,5.642857142857143,1.0,65,35
GB_fast,10,0.5883256528417818,0.5,4,12,31,81,35,93,0.11428571428571428,0.8857142857142857,0.8709677419354839,0.12903225806451613,0.25,6.75,1.0,65,35
GB_fast,10,0.5883256528417818,0.55,4,11,31,82,35,93,0.11428571428571428,0.8857142857142857,0.8817204301075269,0.11827956989247312,0.26666666666666666,7.454545454545454,1.0,65,35
GB_fast,10,0.5883256528417818,0.6000000000000001,4,10,31,83,35,93,0.11428571428571428,0.8857142857142857,0.8924731182795699,0.10752688172043011,0.2857142857142857,8.3,1.0,65,35
GB_fast,10,0.5883256528417818,0.6500000000000001,3,9,32,84,35,93,0.08571428571428572,0.9142857142857143,0.9032258064516129,0.0967741935483871,0.25,9.333333333333334,1.0,65,35
GB_fast,10,0.5883256528417818,0.7000000000000001,3,8,32,85,35,93,0.08571428571428572,0.9142857142857143,0.9139784946236559,0.08602150537634409,0.2727272727272727,10.625,1.0,65,35
GB_fast,10,0.5883256528417818,0.7500000000000001,1,5,34,88,35,93,0.02857142857142857,0.9714285714285714,0.946236559139785,0.053763440860215055,0.16666666666666666,17.6,1.0,65,35
GB_fast,10,0.5883256528417818,0.8,1,4,34,89,35,93,0.02857142857142857,0.9714285714285714,0.956989247311828,0.043010752688172046,0.2,22.25,1.0,65,35
GB_fast,10,0.5883256528417818,0.8500000000000001,1,4,34,89,35,93,0.02857142857142857,0.9714285714285714,0.956989247311828,0.043010752688172046,0.2,22.25,1.0,65,35
GB_fast,10,0.5883256528417818,0.9000000000000001,1,2,34,91,35,93,0.02857142857142857,0.9714285714285714,0.978494623655914,0.021505376344086023,0.3333333333333333,45.5,1.0,65,35
GB_fast,15,0.5695852534562211,0.05,22,48,13,45,35,93,0.6285714285714286,0.37142857142857144,0.4838709677419355,0.5161290322580645,0.3142857142857143,0.9375,1.0,65,35
GB_fast,15,0.5695852534562211,0.1,18,41,17,52,35,93,0.5142857142857142,0.4857142857142857,0.5591397849462365,0.44086021505376344,0.3050847457627119,1.2682926829268293,1.0,65,35
GB_fast,15,0.5695852534562211,0.15000000000000002,16,34,19,59,35,93,0.45714285714285713,0.5428571428571428,0.6344086021505376,0.3655913978494624,0.32,1.7352941176470589,1.0,65,35
GB_fast,15,0.5695852534562211,0.2,15,32,20,61,35,93,0.42857142857142855,0.5714285714285714,0.6559139784946236,0.34408602150537637,0.3191489361702128,1.90625,1.0,65,35
GB_fast,15,0.5695852534562211,0.25,12,27,23,66,35,93,0.34285714285714286,0.6571428571428571,0.7096774193548387,0.2903225806451613,0.3076923076923077,2.4444444444444446,1.0,65,35
GB_fast,15,0.5695852534562211,0.3,12,24,23,69,35,93,0.34285714285714286,0.6571428571428571,0.7419354838709677,0.25806451612903225,0.3333333333333333,2.875,1.0,65,35
GB_fast,15,0.5695852534562211,0.35000000000000003,11,21,24,72,35,93,0.3142857142857143,0.6857142857142857,0.7741935483870968,0.22580645161290322,0.34375,3.4285714285714284,1.0,65,35
GB_fast,15,0.5695852534562211,0.4,8,17,27,76,35,93,0.22857142857142856,0.7714285714285715,0.8172043010752689,0.1827956989247312,0.32,4.470588235294118,1.0,65,35
GB_fast,15,0.5695852534562211,0.45,7,16,28,77,35,93,0.2,0.8,0.8279569892473119,0.17204301075268819,0.30434782608695654,4.8125,1.0,65,35
GB_fast,15,0.5695852534562211,0.5,5,13,30,80,35,93,0.14285714285714285,0.8571428571428571,0.8602150537634409,0.13978494623655913,0.2777777777777778,6.153846153846154,1.0,65,35
GB_fast,15,0.5695852534562211,0.55,5,12,30,81,35,93,0.14285714285714285,0.8571428571428571,0.8709677419354839,0.12903225806451613,0.29411764705882354,6.75,1.0,65,35
GB_fast,15,0.5695852534562211,0.6000000000000001,4,8,31,85,35,93,0.11428571428571428,0.8857142857142857,0.9139784946236559,0.08602150537634409,0.3333333333333333,10.625,1.0,65,35
GB_fast,15,0.5695852534562211,0.6500000000000001,4,8,31,85,35,93,0.11428571428571428,0.8857142857142857,0.9139784946236559,0.08602150537634409,0.3333333333333333,10.625,1.0,65,35
GB_fast,15,0.5695852534562211,0.7000000000000001,4,8,31,85,35,93,0.11428571428571428,0.8857142857142857,0.9139784946236559,0.08602150537634409,0.3333333333333333,10.625,1.0,65,35
GB_fast,15,0.5695852534562211,0.7500000000000001,3,7,32,86,35,93,0.08571428571428572,0.9142857142857143,0.9247311827956989,0.07526881720430108,0.3,12.285714285714286,1.0,65,35
GB_fast,15,0.5695852534562211,0.8,3,5,32,88,35,93,0.08571428571428572,0.9142857142857143,0.946236559139785,0.053763440860215055,0.375,17.6,1.0,65,35
GB_fast,15,0.5695852534562211,0.8500000000000001,3,4,32,89,35,93,0.08571428571428572,0.9142857142857143,0.956989247311828,0.043010752688172046,0.42857142857142855,22.25,1.0,65,35
GB_fast,15,0.5695852534562211,0.9000000000000001,2,4,33,89,35,93,0.05714285714285714,0.9428571428571428,0.956989247311828,0.043010752688172046,0.3333333333333333,22.25,1.0,65,35
GB_fast,20,0.5529953917050692,0.05,23,52,12,41,35,93,0.6571428571428571,0.34285714285714286,0.44086021505376344,0.5591397849462365,0.30666666666666664,0.7884615384615384,1.0,65,35
GB_fast,20,0.5529953917050692,0.1,17,40,18,53,35,93,0.4857142857142857,0.5142857142857142,0.5698924731182796,0.43010752688172044,0.2982456140350877,1.325,1.0,65,35
GB_fast,20,0.5529953917050692,0.15000000000000002,15,37,20,56,35,93,0.42857142857142855,0.5714285714285714,0.6021505376344086,0.3978494623655914,0.28846153846153844,1.5135135135135136,1.0,65,35
GB_fast,20,0.5529953917050692,0.2,15,34,20,59,35,93,0.42857142857142855,0.5714285714285714,0.6344086021505376,0.3655913978494624,0.30612244897959184,1.7352941176470589,1.0,65,35
GB_fast,20,0.5529953917050692,0.25,14,31,21,62,35,93,0.4,0.6,0.6666666666666666,0.3333333333333333,0.3111111111111111,2.0,1.0,65,35
GB_fast,20,0.5529953917050692,0.3,13,27,22,66,35,93,0.37142857142857144,0.6285714285714286,0.7096774193548387,0.2903225806451613,0.325,2.4444444444444446,1.0,65,35
GB_fast,20,0.5529953917050692,0.35000000000000003,10,24,25,69,35,93,0.2857142857142857,0.7142857142857143,0.7419354838709677,0.25806451612903225,0.29411764705882354,2.875,1.0,65,35
GB_fast,20,0.5529953917050692,0.4,9,24,26,69,35,93,0.2571428571428571,0.7428571428571429,0.7419354838709677,0.25806451612903225,0.2727272727272727,2.875,1.0,65,35
GB_fast,20,0.5529953917050692,0.45,8,22,27,71,35,93,0.22857142857142856,0.7714285714285715,0.7634408602150538,0.23655913978494625,0.26666666666666666,3.227272727272727,1.0,65,35
GB_fast,20,0.5529953917050692,0.5,8,20,27,73,35,93,0.22857142857142856,0.7714285714285715,0.7849462365591398,0.21505376344086022,0.2857142857142857,3.65,1.0,65,35
GB_fast,20,0.5529953917050692,0.55,5,13,30,80,35,93,0.14285714285714285,0.8571428571428571,0.8602150537634409,0.13978494623655913,0.2777777777777778,6.153846153846154,1.0,65,35
GB_fast,20,0.5529953917050692,0.6000000000000001,2,11,33,82,35,93,0.05714285714285714,0.9428571428571428,0.8817204301075269,0.11827956989247312,0.15384615384615385,7.454545454545454,1.0,65,35
GB_fast,20,0.5529953917050692,0.6500000000000001,2,10,33,83,35,93,0.05714285714285714,0.9428571428571428,0.8924731182795699,0.10752688172043011,0.16666666666666666,8.3,1.0,65,35
GB_fast,20,0.5529953917050692,0.7000000000000001,2,9,33,84,35,93,0.05714285714285714,0.9428571428571428,0.9032258064516129,0.0967741935483871,0.18181818181818182,9.333333333333334,1.0,65,35
GB_fast,20,0.5529953917050692,0.7500000000000001,2,7,33,86,35,93,0.05714285714285714,0.9428571428571428,0.9247311827956989,0.07526881720430108,0.2222222222222222,12.285714285714286,1.0,65,35
GB_fast,20,0.5529953917050692,0.8,1,4,34,89,35,93,0.02857142857142857,0.9714285714285714,0.956989247311828,0.043010752688172046,0.2,22.25,1.0,65,35
GB_fast,20,0.5529953917050692,0.8500000000000001,1,3,34,90,35,93,0.02857142857142857,0.9714285714285714,0.967741935483871,0.03225806451612903,0.25,30.0,1.0,65,35
GB_fast,20,0.5529953917050692,0.9000000000000001,1,3,34,90,35,93,0.02857142857142857,0.9714285714285714,0.967741935483871,0.03225806451612903,0.25,30.0,1.0,65,35
GB_fast,30,0.5600614439324116,0.05,28,59,7,34,35,93,0.8,0.2,0.3655913978494624,0.6344086021505376,0.3218390804597701,0.576271186440678,1.0,65,35
GB_fast,30,0.5600614439324116,0.1,26,51,9,42,35,93,0.7428571428571429,0.2571428571428571,0.45161290322580644,0.5483870967741935,0.33766233766233766,0.8235294117647058,1.0,65,35
GB_fast,30,0.5600614439324116,0.15000000000000002,25,47,10,46,35,93,0.7142857142857143,0.2857142857142857,0.4946236559139785,0.5053763440860215,0.3472222222222222,0.9787234042553191,1.0,65,35
GB_fast,30,0.5600614439324116,0.2,21,45,14,48,35,93,0.6,0.4,0.5161290322580645,0.4838709677419355,0.3181818181818182,1.0666666666666667,1.0,65,35
GB_fast,30,0.5600614439324116,0.25,19,43,16,50,35,93,0.5428571428571428,0.45714285714285713,0.5376344086021505,0.46236559139784944,0.3064516129032258,1.1627906976744187,1.0,65,35
GB_fast,30,0.5600614439324116,0.3,18,43,17,50,35,93,0.5142857142857142,0.4857142857142857,0.5376344086021505,0.46236559139784944,0.29508196721311475,1.1627906976744187,1.0,65,35
GB_fast,30,0.5600614439324116,0.35000000000000003,16,41,19,52,35,93,0.45714285714285713,0.5428571428571428,0.5591397849462365,0.44086021505376344,0.2807017543859649,1.2682926829268293,1.0,65,35
GB_fast,30,0.5600614439324116,0.4,15,39,20,54,35,93,0.42857142857142855,0.5714285714285714,0.5806451612903226,0.41935483870967744,0.2777777777777778,1.3846153846153846,1.0,65,35
GB_fast,30,0.5600614439324116,0.45,13,38,22,55,35,93,0.37142857142857144,0.6285714285714286,0.5913978494623656,0.40860215053763443,0.2549019607843137,1.4473684210526316,1.0,65,35
GB_fast,30,0.5600614439324116,0.5,11,36,24,57,35,93,0.3142857142857143,0.6857142857142857,0.6129032258064516,0.3870967741935484,0.23404255319148937,1.5833333333333333,1.0,65,35
GB_fast,30,0.5600614439324116,0.55,11,35,24,58,35,93,0.3142857142857143,0.6857142857142857,0.6236559139784946,0.3763440860215054,0.2391304347826087,1.6571428571428573,1.0,65,35
GB_fast,30,0.5600614439324116,0.6000000000000001,9,31,26,62,35,93,0.2571428571428571,0.7428571428571429,0.6666666666666666,0.3333333333333333,0.225,2.0,1.0,65,35
GB_fast,30,0.5600614439324116,0.6500000000000001,7,28,28,65,35,93,0.2,0.8,0.6989247311827957,0.3010752688172043,0.2,2.3214285714285716,1.0,65,35
GB_fast,30,0.5600614439324116,0.7000000000000001,7,24,28,69,35,93,0.2,0.8,0.7419354838709677,0.25806451612903225,0.22580645161290322,2.875,1.0,65,35
GB_fast,30,0.5600614439324116,0.7500000000000001,7,20,28,73,35,93,0.2,0.8,0.7849462365591398,0.21505376344086022,0.25925925925925924,3.65,1.0,65,35
GB_fast,30,0.5600614439324116,0.8,7,17,28,76,35,93,0.2,0.8,0.8172043010752689,0.1827956989247312,0.2916666666666667,4.470588235294118,1.0,65,35
GB_fast,30,0.5600614439324116,0.8500000000000001,6,15,29,78,35,93,0.17142857142857143,0.8285714285714286,0.8387096774193549,0.16129032258064516,0.2857142857142857,5.2,1.0,65,35
GB_fast,30,0.5600614439324116,0.9000000000000001,4,8,31,85,35,93,0.11428571428571428,0.8857142857142857,0.9139784946236559,0.08602150537634409,0.3333333333333333,10.625,1.0,65,35
GB_fast,50,0.5231950844854071,0.05,21,51,14,42,35,93,0.6,0.4,0.45161290322580644,0.5483870967741935,0.2916666666666667,0.8235294117647058,1.0,65,35
GB_fast,50,0.5231950844854071,0.1,17,41,18,52,35,93,0.4857142857142857,0.5142857142857142,0.5591397849462365,0.44086021505376344,0.29310344827586204,1.2682926829268293,1.0,65,35
GB_fast,50,0.5231950844854071,0.15000000000000002,16,35,19,58,35,93,0.45714285714285713,0.5428571428571428,0.6236559139784946,0.3763440860215054,0.3137254901960784,1.6571428571428573,1.0,65,35
GB_fast,50,0.5231950844854071,0.2,14,33,21,60,35,93,0.4,0.6,0.6451612903225806,0.3548387096774194,0.2978723404255319,1.8181818181818181,1.0,65,35
GB_fast,50,0.5231950844854071,0.25,14,33,21,60,35,93,0.4,0.6,0.6451612903225806,0.3548387096774194,0.2978723404255319,1.8181818181818181,1.0,65,35
GB_fast,50,0.5231950844854071,0.3,13,32,22,61,35,93,0.37142857142857144,0.6285714285714286,0.6559139784946236,0.34408602150537637,0.28888888888888886,1.90625,1.0,65,35
GB_fast,50,0.5231950844854071,0.35000000000000003,13,31,22,62,35,93,0.37142857142857144,0.6285714285714286,0.6666666666666666,0.3333333333333333,0.29545454545454547,2.0,1.0,65,35
GB_fast,50,0.5231950844854071,0.4,12,29,23,64,35,93,0.34285714285714286,0.6571428571428571,0.6881720430107527,0.3118279569892473,0.2926829268292683,2.206896551724138,1.0,65,35
GB_fast,50,0.5231950844854071,0.45,11,27,24,66,35,93,0.3142857142857143,0.6857142857142857,0.7096774193548387,0.2903225806451613,0.2894736842105263,2.4444444444444446,1.0,65,35
GB_fast,50,0.5231950844854071,0.5,11,27,24,66,35,93,0.3142857142857143,0.6857142857142857,0.7096774193548387,0.2903225806451613,0.2894736842105263,2.4444444444444446,1.0,65,35
GB_fast,50,0.5231950844854071,0.55,9,26,26,67,35,93,0.2571428571428571,0.7428571428571429,0.7204301075268817,0.27956989247311825,0.2571428571428571,2.576923076923077,1.0,65,35
GB_fast,50,0.5231950844854071,0.6000000000000001,8,22,27,71,35,93,0.22857142857142856,0.7714285714285715,0.7634408602150538,0.23655913978494625,0.26666666666666666,3.227272727272727,1.0,65,35
GB_fast,50,0.5231950844854071,0.6500000000000001,8,19,27,74,35,93,0.22857142857142856,0.7714285714285715,0.7956989247311828,0.20430107526881722,0.2962962962962963,3.8947368421052633,1.0,65,35
GB_fast,50,0.5231950844854071,0.7000000000000001,8,18,27,75,35,93,0.22857142857142856,0.7714285714285715,0.8064516129032258,0.1935483870967742,0.3076923076923077,4.166666666666667,1.0,65,35
GB_fast,50,0.5231950844854071,0.7500000000000001,6,14,29,79,35,93,0.17142857142857143,0.8285714285714286,0.8494623655913979,0.15053763440860216,0.3,5.642857142857143,1.0,65,35
GB_fast,50,0.5231950844854071,0.8,4,12,31,81,35,93,0.11428571428571428,0.8857142857142857,0.8709677419354839,0.12903225806451613,0.25,6.75,1.0,65,35
GB_fast,50,0.5231950844854071,0.8500000000000001,3,9,32,84,35,93,0.08571428571428572,0.9142857142857143,0.9032258064516129,0.0967741935483871,0.25,9.333333333333334,1.0,65,35
GB_fast,50,0.5231950844854071,0.9000000000000001,1,7,34,86,35,93,0.02857142857142857,0.9714285714285714,0.9247311827956989,0.07526881720430108,0.125,12.285714285714286,1.0,65,35
GB_fast,balanced,0.602457757296467,0.05,30,54,5,39,35,93,0.8571428571428571,0.14285714285714285,0.41935483870967744,0.5806451612903226,0.35714285714285715,0.7222222222222222,1.0,65,35
GB_fast,balanced,0.602457757296467,0.1,22,45,13,48,35,93,0.6285714285714286,0.37142857142857144,0.5161290322580645,0.4838709677419355,0.3283582089552239,1.0666666666666667,1.0,65,35
GB_fast,balanced,0.602457757296467,0.15000000000000002,16,38,19,55,35,93,0.45714285714285713,0.5428571428571428,0.5913978494623656,0.40860215053763443,0.2962962962962963,1.4473684210526316,1.0,65,35
GB_fast,balanced,0.602457757296467,0.2,15,31,20,62,35,93,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.32608695652173914,2.0,1.0,65,35
GB_fast,balanced,0.602457757296467,0.25,11,24,24,69,35,93,0.3142857142857143,0.6857142857142857,0.7419354838709677,0.25806451612903225,0.3142857142857143,2.875,1.0,65,35
GB_fast,balanced,0.602457757296467,0.3,8,21,27,72,35,93,0.22857142857142856,0.7714285714285715,0.7741935483870968,0.22580645161290322,0.27586206896551724,3.4285714285714284,1.0,65,35
GB_fast,balanced,0.602457757296467,0.35000000000000003,7,18,28,75,35,93,0.2,0.8,0.8064516129032258,0.1935483870967742,0.28,4.166666666666667,1.0,65,35
GB_fast,balanced,0.602457757296467,0.4,4,15,31,78,35,93,0.11428571428571428,0.8857142857142857,0.8387096774193549,0.16129032258064516,0.21052631578947367,5.2,1.0,65,35
GB_fast,balanced,0.602457757296467,0.45,4,14,31,79,35,93,0.11428571428571428,0.8857142857142857,0.8494623655913979,0.15053763440860216,0.2222222222222222,5.642857142857143,1.0,65,35
GB_fast,balanced,0.602457757296467,0.5,3,13,32,80,35,93,0.08571428571428572,0.9142857142857143,0.8602150537634409,0.13978494623655913,0.1875,6.153846153846154,1.0,65,35
GB_fast,balanced,0.602457757296467,0.55,2,10,33,83,35,93,0.05714285714285714,0.9428571428571428,0.8924731182795699,0.10752688172043011,0.16666666666666666,8.3,1.0,65,35
GB_fast,balanced,0.602457757296467,0.6000000000000001,2,10,33,83,35,93,0.05714285714285714,0.9428571428571428,0.8924731182795699,0.10752688172043011,0.16666666666666666,8.3,1.0,65,35
GB_fast,balanced,0.602457757296467,0.6500000000000001,2,8,33,85,35,93,0.05714285714285714,0.9428571428571428,0.9139784946236559,0.08602150537634409,0.2,10.625,1.0,65,35
GB_fast,balanced,0.602457757296467,0.7000000000000001,2,7,33,86,35,93,0.05714285714285714,0.9428571428571428,0.9247311827956989,0.07526881720430108,0.2222222222222222,12.285714285714286,1.0,65,35
GB_fast,balanced,0.602457757296467,0.7500000000000001,2,6,33,87,35,93,0.05714285714285714,0.9428571428571428,0.9354838709677419,0.06451612903225806,0.25,14.5,1.0,65,35
GB_fast,balanced,0.602457757296467,0.8,1,4,34,89,35,93,0.02857142857142857,0.9714285714285714,0.956989247311828,0.043010752688172046,0.2,22.25,1.0,65,35
GB_fast,balanced,0.602457757296467,0.8500000000000001,1,1,34,92,35,93,0.02857142857142857,0.9714285714285714,0.989247311827957,0.010752688172043012,0.5,92.0,1.0,65,35
GB_fast,balanced,0.602457757296467,0.9000000000000001,1,1,34,92,35,93,0.02857142857142857,0.9714285714285714,0.989247311827957,0.010752688172043012,0.5,92.0,1.0,65,35
AdaBoost,1,0.6886328725038402,0.05,35,93,0,0,35,93,1.0,0.0,0.0,1.0,0.2734375,0.0,1.0,65,35
AdaBoost,1,0.6886328725038402,0.1,35,93,0,0,35,93,1.0,0.0,0.0,1.0,0.2734375,0.0,1.0,65,35
AdaBoost,1,0.6886328725038402,0.15000000000000002,35,93,0,0,35,93,1.0,0.0,0.0,1.0,0.2734375,0.0,1.0,65,35
AdaBoost,1,0.6886328725038402,0.2,35,73,0,20,35,93,1.0,0.0,0.21505376344086022,0.7849462365591398,0.32407407407407407,0.273972602739726,1.0,65,35
AdaBoost,1,0.6886328725038402,0.25,35,71,0,22,35,93,1.0,0.0,0.23655913978494625,0.7634408602150538,0.330188679245283,0.30985915492957744,1.0,65,35
AdaBoost,1,0.6886328725038402,0.3,33,58,2,35,35,93,0.9428571428571428,0.05714285714285714,0.3763440860215054,0.6236559139784946,0.3626373626373626,0.603448275862069,1.0,65,35
AdaBoost,1,0.6886328725038402,0.35000000000000003,26,41,9,52,35,93,0.7428571428571429,0.2571428571428571,0.5591397849462365,0.44086021505376344,0.3880597014925373,1.2682926829268293,1.0,65,35
AdaBoost,1,0.6886328725038402,0.4,18,27,17,66,35,93,0.5142857142857142,0.4857142857142857,0.7096774193548387,0.2903225806451613,0.4,2.4444444444444446,1.0,65,35
AdaBoost,1,0.6886328725038402,0.45,9,15,26,78,35,93,0.2571428571428571,0.7428571428571429,0.8387096774193549,0.16129032258064516,0.375,5.2,1.0,65,35
AdaBoost,1,0.6886328725038402,0.5,0,0,35,93,35,93,0.0,1.0,1.0,0.0,0.0,inf,1.0,65,35
AdaBoost,1,0.6886328725038402,0.55,0,0,35,93,35,93,0.0,1.0,1.0,0.0,0.0,inf,1.0,65,35
AdaBoost,1,0.6886328725038402,0.6000000000000001,0,0,35,93,35,93,0.0,1.0,1.0,0.0,0.0,inf,1.0,65,35
AdaBoost,1,0.6886328725038402,0.6500000000000001,0,0,35,93,35,93,0.0,1.0,1.0,0.0,0.0,inf,1.0,65,35
AdaBoost,1,0.6886328725038402,0.7000000000000001,0,0,35,93,35,93,0.0,1.0,1.0,0.0,0.0,inf,1.0,65,35
AdaBoost,1,0.6886328725038402,0.7500000000000001,0,0,35,93,35,93,0.0,1.0,1.0,0.0,0.0,inf,1.0,65,35
AdaBoost,1,0.6886328725038402,0.8,0,0,35,93,35,93,0.0,1.0,1.0,0.0,0.0,inf,1.0,65,35
AdaBoost,1,0.6886328725038402,0.8500000000000001,0,0,35,93,35,93,0.0,1.0,1.0,0.0,0.0,inf,1.0,65,35
AdaBoost,1,0.6886328725038402,0.9000000000000001,0,0,35,93,35,93,0.0,1.0,1.0,0.0,0.0,inf,1.0,65,35
AdaBoost,2,0.6940092165898618,0.05,35,93,0,0,35,93,1.0,0.0,0.0,1.0,0.2734375,0.0,1.0,65,35
AdaBoost,2,0.6940092165898618,0.1,35,93,0,0,35,93,1.0,0.0,0.0,1.0,0.2734375,0.0,1.0,65,35
AdaBoost,2,0.6940092165898618,0.15000000000000002,35,93,0,0,35,93,1.0,0.0,0.0,1.0,0.2734375,0.0,1.0,65,35
AdaBoost,2,0.6940092165898618,0.2,35,73,0,20,35,93,1.0,0.0,0.21505376344086022,0.7849462365591398,0.32407407407407407,0.273972602739726,1.0,65,35
AdaBoost,2,0.6940092165898618,0.25,35,71,0,22,35,93,1.0,0.0,0.23655913978494625,0.7634408602150538,0.330188679245283,0.30985915492957744,1.0,65,35
AdaBoost,2,0.6940092165898618,0.3,34,65,1,28,35,93,0.9714285714285714,0.02857142857142857,0.3010752688172043,0.6989247311827957,0.3434343434343434,0.4307692307692308,1.0,65,35
