model,weight,auc,prob_threshold,TP,FP,FN,TN,n_positive,n_negative,recall,fn_rate,specificity,fp_rate,precision,tn_fp_ratio,large_threshold,n_train_large,n_test_large,mapping,event,instrument,n_train,n_test,train_start,train_end,test_start,test_end
GB_deep,30,0.45927795031055896,0.8,7,10,85,130,92,140,0.07608695652173914,0.9239130434782609,0.9285714285714286,0.07142857142857142,0.4117647058823529,13.0,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,30,0.45927795031055896,0.8500000000000001,7,8,85,132,92,140,0.07608695652173914,0.9239130434782609,0.9428571428571428,0.05714285714285714,0.4666666666666667,16.5,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,30,0.45927795031055896,0.9000000000000001,7,8,85,132,92,140,0.07608695652173914,0.9239130434782609,0.9428571428571428,0.05714285714285714,0.4666666666666667,16.5,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,50,0.43870341614906827,0.05,20,31,72,109,92,140,0.21739130434782608,0.782608695652174,0.7785714285714286,0.22142857142857142,0.39215686274509803,3.5161290322580645,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,50,0.43870341614906827,0.1,15,22,77,118,92,140,0.16304347826086957,0.8369565217391305,0.8428571428571429,0.15714285714285714,0.40540540540540543,5.363636363636363,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,50,0.43870341614906827,0.15000000000000002,10,14,82,126,92,140,0.10869565217391304,0.8913043478260869,0.9,0.1,0.4166666666666667,9.0,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,50,0.43870341614906827,0.2,9,11,83,129,92,140,0.09782608695652174,0.9021739130434783,0.9214285714285714,0.07857142857142857,0.45,11.727272727272727,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,50,0.43870341614906827,0.25,9,10,83,130,92,140,0.09782608695652174,0.9021739130434783,0.9285714285714286,0.07142857142857142,0.47368421052631576,13.0,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,50,0.43870341614906827,0.3,8,9,84,131,92,140,0.08695652173913043,0.9130434782608695,0.9357142857142857,0.06428571428571428,0.47058823529411764,14.555555555555555,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,50,0.43870341614906827,0.35000000000000003,8,8,84,132,92,140,0.08695652173913043,0.9130434782608695,0.9428571428571428,0.05714285714285714,0.5,16.5,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,50,0.43870341614906827,0.4,7,8,85,132,92,140,0.07608695652173914,0.9239130434782609,0.9428571428571428,0.05714285714285714,0.4666666666666667,16.5,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,50,0.43870341614906827,0.45,7,8,85,132,92,140,0.07608695652173914,0.9239130434782609,0.9428571428571428,0.05714285714285714,0.4666666666666667,16.5,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,50,0.43870341614906827,0.5,7,8,85,132,92,140,0.07608695652173914,0.9239130434782609,0.9428571428571428,0.05714285714285714,0.4666666666666667,16.5,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,50,0.43870341614906827,0.55,7,8,85,132,92,140,0.07608695652173914,0.9239130434782609,0.9428571428571428,0.05714285714285714,0.4666666666666667,16.5,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,50,0.43870341614906827,0.6000000000000001,7,8,85,132,92,140,0.07608695652173914,0.9239130434782609,0.9428571428571428,0.05714285714285714,0.4666666666666667,16.5,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,50,0.43870341614906827,0.6500000000000001,7,8,85,132,92,140,0.07608695652173914,0.9239130434782609,0.9428571428571428,0.05714285714285714,0.4666666666666667,16.5,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,50,0.43870341614906827,0.7000000000000001,7,8,85,132,92,140,0.07608695652173914,0.9239130434782609,0.9428571428571428,0.05714285714285714,0.4666666666666667,16.5,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,50,0.43870341614906827,0.7500000000000001,7,8,85,132,92,140,0.07608695652173914,0.9239130434782609,0.9428571428571428,0.05714285714285714,0.4666666666666667,16.5,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,50,0.43870341614906827,0.8,7,8,85,132,92,140,0.07608695652173914,0.9239130434782609,0.9428571428571428,0.05714285714285714,0.4666666666666667,16.5,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,50,0.43870341614906827,0.8500000000000001,7,8,85,132,92,140,0.07608695652173914,0.9239130434782609,0.9428571428571428,0.05714285714285714,0.4666666666666667,16.5,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,50,0.43870341614906827,0.9000000000000001,7,8,85,132,92,140,0.07608695652173914,0.9239130434782609,0.9428571428571428,0.05714285714285714,0.4666666666666667,16.5,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,balanced,0.5583850931677018,0.05,91,133,1,7,92,140,0.9891304347826086,0.010869565217391304,0.05,0.95,0.40625,0.05263157894736842,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,balanced,0.5583850931677018,0.1,88,131,4,9,92,140,0.9565217391304348,0.043478260869565216,0.06428571428571428,0.9357142857142857,0.4018264840182648,0.06870229007633588,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,balanced,0.5583850931677018,0.15000000000000002,81,121,11,19,92,140,0.8804347826086957,0.11956521739130435,0.1357142857142857,0.8642857142857143,0.400990099009901,0.15702479338842976,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,balanced,0.5583850931677018,0.2,78,111,14,29,92,140,0.8478260869565217,0.15217391304347827,0.20714285714285716,0.7928571428571428,0.4126984126984127,0.26126126126126126,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,balanced,0.5583850931677018,0.25,76,104,16,36,92,140,0.8260869565217391,0.17391304347826086,0.2571428571428571,0.7428571428571429,0.4222222222222222,0.34615384615384615,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,balanced,0.5583850931677018,0.3,75,97,17,43,92,140,0.8152173913043478,0.18478260869565216,0.30714285714285716,0.6928571428571428,0.436046511627907,0.44329896907216493,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,balanced,0.5583850931677018,0.35000000000000003,71,91,21,49,92,140,0.7717391304347826,0.22826086956521738,0.35,0.65,0.4382716049382716,0.5384615384615384,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,balanced,0.5583850931677018,0.4,65,85,27,55,92,140,0.7065217391304348,0.29347826086956524,0.39285714285714285,0.6071428571428571,0.43333333333333335,0.6470588235294118,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,balanced,0.5583850931677018,0.45,61,78,31,62,92,140,0.6630434782608695,0.33695652173913043,0.44285714285714284,0.5571428571428572,0.43884892086330934,0.7948717948717948,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,balanced,0.5583850931677018,0.5,59,74,33,66,92,140,0.6413043478260869,0.358695652173913,0.4714285714285714,0.5285714285714286,0.44360902255639095,0.8918918918918919,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,balanced,0.5583850931677018,0.55,56,72,36,68,92,140,0.6086956521739131,0.391304347826087,0.4857142857142857,0.5142857142857142,0.4375,0.9444444444444444,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,balanced,0.5583850931677018,0.6000000000000001,53,67,39,73,92,140,0.5760869565217391,0.42391304347826086,0.5214285714285715,0.4785714285714286,0.44166666666666665,1.0895522388059702,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,balanced,0.5583850931677018,0.6500000000000001,51,63,41,77,92,140,0.5543478260869565,0.44565217391304346,0.55,0.45,0.4473684210526316,1.2222222222222223,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,balanced,0.5583850931677018,0.7000000000000001,44,54,48,86,92,140,0.4782608695652174,0.5217391304347826,0.6142857142857143,0.38571428571428573,0.4489795918367347,1.5925925925925926,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,balanced,0.5583850931677018,0.7500000000000001,38,47,54,93,92,140,0.41304347826086957,0.5869565217391305,0.6642857142857143,0.3357142857142857,0.4470588235294118,1.9787234042553192,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,balanced,0.5583850931677018,0.8,30,40,62,100,92,140,0.32608695652173914,0.6739130434782609,0.7142857142857143,0.2857142857142857,0.42857142857142855,2.5,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,balanced,0.5583850931677018,0.8500000000000001,23,31,69,109,92,140,0.25,0.75,0.7785714285714286,0.22142857142857142,0.42592592592592593,3.5161290322580645,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_deep,balanced,0.5583850931677018,0.9000000000000001,18,20,74,120,92,140,0.1956521739130435,0.8043478260869565,0.8571428571428571,0.14285714285714285,0.47368421052631576,6.0,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,1,0.5425465838509317,0.05,92,140,0,0,92,140,1.0,0.0,0.0,1.0,0.39655172413793105,0.0,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,1,0.5425465838509317,0.1,92,137,0,3,92,140,1.0,0.0,0.02142857142857143,0.9785714285714285,0.4017467248908297,0.021897810218978103,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,1,0.5425465838509317,0.15000000000000002,88,132,4,8,92,140,0.9565217391304348,0.043478260869565216,0.05714285714285714,0.9428571428571428,0.4,0.06060606060606061,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,1,0.5425465838509317,0.2,85,124,7,16,92,140,0.9239130434782609,0.07608695652173914,0.11428571428571428,0.8857142857142857,0.40669856459330145,0.12903225806451613,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,1,0.5425465838509317,0.25,78,109,14,31,92,140,0.8478260869565217,0.15217391304347827,0.22142857142857142,0.7785714285714286,0.41711229946524064,0.28440366972477066,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,1,0.5425465838509317,0.3,64,102,28,38,92,140,0.6956521739130435,0.30434782608695654,0.2714285714285714,0.7285714285714285,0.3855421686746988,0.37254901960784315,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,1,0.5425465838509317,0.35000000000000003,62,92,30,48,92,140,0.6739130434782609,0.32608695652173914,0.34285714285714286,0.6571428571428571,0.4025974025974026,0.5217391304347826,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,1,0.5425465838509317,0.4,58,83,34,57,92,140,0.6304347826086957,0.3695652173913043,0.40714285714285714,0.5928571428571429,0.41134751773049644,0.6867469879518072,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,1,0.5425465838509317,0.45,55,72,37,68,92,140,0.5978260869565217,0.40217391304347827,0.4857142857142857,0.5142857142857142,0.4330708661417323,0.9444444444444444,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,1,0.5425465838509317,0.5,49,63,43,77,92,140,0.532608695652174,0.4673913043478261,0.55,0.45,0.4375,1.2222222222222223,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,1,0.5425465838509317,0.55,45,53,47,87,92,140,0.4891304347826087,0.5108695652173914,0.6214285714285714,0.37857142857142856,0.45918367346938777,1.6415094339622642,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,1,0.5425465838509317,0.6000000000000001,42,50,50,90,92,140,0.45652173913043476,0.5434782608695652,0.6428571428571429,0.35714285714285715,0.45652173913043476,1.8,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,1,0.5425465838509317,0.6500000000000001,37,46,55,94,92,140,0.40217391304347827,0.5978260869565217,0.6714285714285714,0.32857142857142857,0.4457831325301205,2.0434782608695654,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,1,0.5425465838509317,0.7000000000000001,35,40,57,100,92,140,0.3804347826086957,0.6195652173913043,0.7142857142857143,0.2857142857142857,0.4666666666666667,2.5,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,1,0.5425465838509317,0.7500000000000001,20,32,72,108,92,140,0.21739130434782608,0.782608695652174,0.7714285714285715,0.22857142857142856,0.38461538461538464,3.375,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,1,0.5425465838509317,0.8,15,22,77,118,92,140,0.16304347826086957,0.8369565217391305,0.8428571428571429,0.15714285714285714,0.40540540540540543,5.363636363636363,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,1,0.5425465838509317,0.8500000000000001,10,15,82,125,92,140,0.10869565217391304,0.8913043478260869,0.8928571428571429,0.10714285714285714,0.4,8.333333333333334,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,1,0.5425465838509317,0.9000000000000001,5,9,87,131,92,140,0.05434782608695652,0.9456521739130435,0.9357142857142857,0.06428571428571428,0.35714285714285715,14.555555555555555,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,2,0.5431677018633541,0.05,90,138,2,2,92,140,0.9782608695652174,0.021739130434782608,0.014285714285714285,0.9857142857142858,0.39473684210526316,0.014492753623188406,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,2,0.5431677018633541,0.1,73,118,19,22,92,140,0.7934782608695652,0.20652173913043478,0.15714285714285714,0.8428571428571429,0.38219895287958117,0.1864406779661017,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,2,0.5431677018633541,0.15000000000000002,66,102,26,38,92,140,0.717391304347826,0.2826086956521739,0.2714285714285714,0.7285714285714285,0.39285714285714285,0.37254901960784315,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,2,0.5431677018633541,0.2,59,92,33,48,92,140,0.6413043478260869,0.358695652173913,0.34285714285714286,0.6571428571428571,0.39072847682119205,0.5217391304347826,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,2,0.5431677018633541,0.25,55,79,37,61,92,140,0.5978260869565217,0.40217391304347827,0.4357142857142857,0.5642857142857143,0.41044776119402987,0.7721518987341772,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,2,0.5431677018633541,0.3,53,66,39,74,92,140,0.5760869565217391,0.42391304347826086,0.5285714285714286,0.4714285714285714,0.44537815126050423,1.121212121212121,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,2,0.5431677018633541,0.35000000000000003,49,62,43,78,92,140,0.532608695652174,0.4673913043478261,0.5571428571428572,0.44285714285714284,0.44144144144144143,1.2580645161290323,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,2,0.5431677018633541,0.4,45,51,47,89,92,140,0.4891304347826087,0.5108695652173914,0.6357142857142857,0.36428571428571427,0.46875,1.7450980392156863,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,2,0.5431677018633541,0.45,43,45,49,95,92,140,0.4673913043478261,0.532608695652174,0.6785714285714286,0.32142857142857145,0.48863636363636365,2.111111111111111,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,2,0.5431677018633541,0.5,36,41,56,99,92,140,0.391304347826087,0.6086956521739131,0.7071428571428572,0.29285714285714287,0.4675324675324675,2.4146341463414633,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,2,0.5431677018633541,0.55,33,37,59,103,92,140,0.358695652173913,0.6413043478260869,0.7357142857142858,0.2642857142857143,0.4714285714285714,2.7837837837837838,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,2,0.5431677018633541,0.6000000000000001,27,33,65,107,92,140,0.29347826086956524,0.7065217391304348,0.7642857142857142,0.2357142857142857,0.45,3.242424242424242,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,2,0.5431677018633541,0.6500000000000001,21,23,71,117,92,140,0.22826086956521738,0.7717391304347826,0.8357142857142857,0.16428571428571428,0.4772727272727273,5.086956521739131,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,2,0.5431677018633541,0.7000000000000001,19,19,73,121,92,140,0.20652173913043478,0.7934782608695652,0.8642857142857143,0.1357142857142857,0.5,6.368421052631579,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,2,0.5431677018633541,0.7500000000000001,16,12,76,128,92,140,0.17391304347826086,0.8260869565217391,0.9142857142857143,0.08571428571428572,0.5714285714285714,10.666666666666666,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,2,0.5431677018633541,0.8,10,7,82,133,92,140,0.10869565217391304,0.8913043478260869,0.95,0.05,0.5882352941176471,19.0,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,2,0.5431677018633541,0.8500000000000001,5,4,87,136,92,140,0.05434782608695652,0.9456521739130435,0.9714285714285714,0.02857142857142857,0.5555555555555556,34.0,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,2,0.5431677018633541,0.9000000000000001,0,2,92,138,92,140,0.0,1.0,0.9857142857142858,0.014285714285714285,0.0,69.0,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,3,0.5039596273291926,0.05,90,139,2,1,92,140,0.9782608695652174,0.021739130434782608,0.007142857142857143,0.9928571428571429,0.3930131004366812,0.007194244604316547,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,3,0.5039596273291926,0.1,81,130,11,10,92,140,0.8804347826086957,0.11956521739130435,0.07142857142857142,0.9285714285714286,0.38388625592417064,0.07692307692307693,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,3,0.5039596273291926,0.15000000000000002,74,116,18,24,92,140,0.8043478260869565,0.1956521739130435,0.17142857142857143,0.8285714285714286,0.3894736842105263,0.20689655172413793,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,3,0.5039596273291926,0.2,69,106,23,34,92,140,0.75,0.25,0.24285714285714285,0.7571428571428571,0.3942857142857143,0.32075471698113206,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,3,0.5039596273291926,0.25,63,98,29,42,92,140,0.6847826086956522,0.31521739130434784,0.3,0.7,0.391304347826087,0.42857142857142855,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,3,0.5039596273291926,0.3,58,92,34,48,92,140,0.6304347826086957,0.3695652173913043,0.34285714285714286,0.6571428571428571,0.38666666666666666,0.5217391304347826,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,3,0.5039596273291926,0.35000000000000003,52,85,40,55,92,140,0.5652173913043478,0.43478260869565216,0.39285714285714285,0.6071428571428571,0.3795620437956204,0.6470588235294118,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
GB_fast,3,0.5039596273291926,0.4,45,71,47,69,92,140,0.4891304347826087,0.5108695652173914,0.4928571428571429,0.5071428571428571,0.3879310344827586,0.971830985915493,0.05,379,92,CPI_PREDICTED->YIELD_10Y,CPI_PREDICTED,YIELD_10Y,542,232,1982-01-22,2006-05-17,2006-06-14,2025-10-24
